id	role_id	lane	title	org	location	site	url	posted	first_seen	salary	level	status	friction	also_lanes	accessibility	requirements
JM-PB-talmi-sm	stage-manager	SM	Stage Manager	Talmi Entertainment	Pittsfield, MA	PB	https://playbill.com/job/stage-manager/fd3c1a6a-4dd7-45e2-9563-33bbac684ec0	2026-09-15	2026-09-18	$1,500-$1,700/wk	mid	live	email			
JM-OSJ-juilliard-psm	stage-manager	SM	Production Stage Manager	The Juilliard School	New York, NY	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72152	2026-06-10	2026-09-18	$68-$70K per 42 weeks	mid	live	email			
JM-LCTJ-showtell-sm	stage-manager	SM	Stage Management Team (SM + ASM)	Show & Tell Productions	Champaign, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/show-tell-productions-chicago-rehearsals-champaign-il-tech-performances-contract-stage-management-team/	2026-09-18	2026-09-18	$543/wk Equity SM; $498/wk non-Equity ASM	contract	live	email			
JM-LCTJ-openspace-sm	stage-manager	SM	Non-Equity Stage Managers	Open Space Arts	Chicago, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/open-space-arts-chicago-contract-open-space-arts-seeks-non-equity-stage-managers/	2026-09-16	2026-09-18	$50-$300/project	contract	live	email			
JM-LCTJ-oillamp-sm	stage-manager	SM	Stage Manager	Oil Lamp Theater	Chicago, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/oil-lamp-theater-chicago-contract-stage-manager/	2026-09-15	2026-09-18		contract	live	email			
JM-LCTJ-raue-asm	stage-manager	SM	Assistant Stage Manager & Props Master	Raue Center School for the Arts	Crystal Lake, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/raue-center-school-for-the-arts-crystal-lake-contract-assistant-stage-manager-props-master/	2026-09-18	2026-09-18	$300/wk ASM + $400 props; $3,400 total (employer PDF says $3,500 total - unresolved 2026-09-20)	associate	live	email			"Age 21+"; "Experience or familiarity with technical theatre and production processes"
JM-LCTJ-griffin-sm	stage-manager	SM	Stage Management	Griffin Theatre Company	Chicago, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/griffin-theatre-company-chicago-contract-stage-management-5/	2026-09-17	2026-09-18		contract	live	email			
JM-LCTJ-loosecannon-asm	stage-manager	SM	Assistant Stage Manager - The Alligator Gospels	Loose Cannon	Chicago, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/loose-cannon-chicago-contract-assistant-stage-manager-the-alligator-gospels/	2026-08-21	2026-09-18	$150	contract	live	email			
JM-LCTJ-remybumppo-asm	stage-manager	SM	Assistant Stage Manager - Mud Row	Remy Bumppo Theatre Company	Chicago, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/remy-bumppo-theatre-company-chicago-contract-part-time-assistant-stage-manager/	2026-08-21	2026-09-18	$495/wk	associate	live	email			
JM-LCTJ-chopin-sm	stage-manager	SM	Equity Stage Manager - Chopin In Winter	Chopin Theatre	Chicago, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/chopin-theatre-chicago-contract-equity-stage-manager-chopin-in-winter/	2026-09-15	2026-09-18	$575/wk gross	contract	live	email			
JM-SL-geva-resident-sm	stage-manager	SM	Resident Stage Manager	Geva Theatre	Rochester, NY	SL	https://stagelync.com/pro/jobs-and-auditions/p-resident-stage-manager-sought-for-regional-theatre-in-new-york	2026-09-03	2026-09-18		mid	live	direct		home	
JM-SL-syracuse-asm	stage-manager	SM	Non-Equity Assistant Stage Manager for 2026-2027 Theatre Season	Syracuse Stage	Syracuse, NY	SL	https://stagelync.com/pro/jobs-and-auditions/p-non-equity-assistant-stage-manager-for-2026-2027-theatre-season	2026-04-11	2026-09-18		associate	live	direct		home	
JM-GOV-mncppc-sm	stage-manager	SM	Theater Operations Positions - Seasonal (stage manager)	Maryland-National Capital Park and Planning Commission	Hyattsville, MD	GOV	https://www.governmentjobs.com/jobs/5416573-0/theater-operations-positions-seasonal	2026-07-20	2026-09-18	$16-$24/hour	contract	live	email			
JM-PB-waco-boy-club-sm	stage-manager	SM	Waco Boy Club - Stage Manager submissions	National Queer Theater	Brooklyn, NY	PB	https://playbill.com/job/waco-boy-club-stage-manager-submissions-deadline-09-18-26/374dba30-3b7a-4e95-8c64-200eeadfec76	2026-09-18	2026-09-18	$648/wk	contract	live	email			
JM-GREENHOUSE-free-association-production-stage	stage-manager	SM	Production Stage Manager, Magic Mike Live NYC	Free Association Live	New York, NY	GREENHOUSE	https://job-boards.greenhouse.io/freeassociationlive/jobs/4240760009	2026-09-20	2026-09-20	$125,000 - $130,000 annually	senior	live	direct			"7-10 years of professional stage management experience in live theater or immersive entertainment"; "OSHA-30 certification required"; "Familiarity with long-running show maintenance and cast rotation processes"
JM-ARTSJOBS-disney-theatrical-head-stage	stage-manager	SM	Head of Stage, Disney's The Lion King	Disney Theatrical Group	London Lyceum, UK	ARTSJOBS	https://www.artsjobs.org.uk/jobs/84730	2026-09-11	2026-09-20	£50k+	contract	live	direct			"Experience in a similar role within a large-scale musical production"; "Comfortable working at height"; "Knowledge and understanding of relevant H&S legislation, including LOLER, PUWER, and WAH"
JM-ARTSJOBS-riding-lights-production-stage	stage-manager	SM	Production Stage Manager	Riding Lights Theatre Company	York, Yorkshire, UK	ARTSJOBS	https://www.artsjobs.org.uk/jobs/84434	2026-09-04	2026-09-20	£30k-£40k	mid	live	email			"Essential Experience in technical or production roles within a producing theatre environment"; "Full Driving License"; "Formal health and safety qualification"; "First Aid certificate"
JM-PB-bendelacreme-presents-production-stage	stage-manager	SM	Production Stage Manager (Touring)	BenDeLaCreme Presents	Seattle, WA / US-Canada tour	PB	https://playbill.com/job/production-stage-manager-touring/b61e8ab1-ffc8-48d4-bd38-9dafbe13c845	2026-06-24	2026-09-20	$1,750 - $2,250 per week	contract	live	email			"Minimum of 5 years of professional stage management experience"; "Prior touring experience"; "A passport valid for international travel"; "Ability to enter Canada"
JM-PB-spring-will-production-stage	stage-manager	SM	Production Stage Manager - Hadestown 2nd National Tour	Spring Will Come Again LLC	New York, NY / national tour	PB	https://playbill.com/job/hadestown-2nd-national-tour-psm-sm-asm-non-equity/81daa4e6-9e6c-4355-be47-0fc5fb0ead84	2026-06-26	2026-09-20	$1,600/week starting PSM; $900/week starting ASM	contract	live	email			"Minimum of 3 years of professional stage management experience, preferably on tour"; "Prior theatrical touring experience"; "passport valid for international travel"
JM-PB-present-stage-manager	stage-manager	SM	Stage Manager - Psychopathia Sexualis	Present Company	New York, NY	PB	https://playbill.com/job/seeing-stage-manager-or-assistant-stage-manager/66ee2e92-463e-4317-bf18-59f04f346519	2026-08-21	2026-09-20	$2,200.00 - $3,300.00 per gig	contract	live	email			"comfortable working in nontraditional performance spaces"; "adapt quickly to the logistical needs of each location"
JM-PB-tarrytown-music-stage-manager	stage-manager	SM	Stage Manager - Annie	Tarrytown Music Hall / KJK Productions	Tarrytown, NY	PB	https://playbill.com/job/nonunion-stage-manager-for-annie-at-tarrytown-music-hall/885c7ede-4002-46e1-820f-fd1262ff0c8b	2026-09-15	2026-09-20	$1,500-$2,000 for the engagement	contract	live	email			"comfortable calling a full-scale musical with a compressed tech schedule"; "Experience working with young performers strongly preferred"
JM-PB-houses-on-assistant-stage	stage-manager	SM	Assistant Stage Manager - Skin to Skin	Houses on the Moon Theater Company	New York, NY	PB	https://playbill.com/job/skin-to-skin-stage-manager-submissions-deadline-09-25-26/bb539eb7-e609-42cf-9b04-b3ed5d6ab752	2026-09-14	2026-09-20	$726.00 weekly minimum ASM; $792.00 weekly minimum SM	associate	live	email			"Equity Stage Managers"
JM-PB-charming-stranger-stage-manager	stage-manager	SM	Stage Manager / On-Site Technician	Charming Stranger / Odyssey Works' New Frame	New York, NY (body also states California residency required - contradiction flagged 2026-09-20)	PB	https://playbill.com/job/stage-manager/db0a9fbd-6991-4c9c-b391-6965d4c971ed	2026-09-14	2026-09-20	$25.00 - $30.00 per hour	contract	live	email			"Comfort troubleshooting basic AV/phone/tech problems independently"; "Must be a California resident"
JM-PB-prometheus-speaks-production-stage	stage-manager	SM	Production Stage Manager - Gelotology Anthology	Prometheus Speaks	New York, NY	PB	https://playbill.com/job/non-union-stage-manager-for-new-festival-work-paid/ecd2c494-215a-4ae9-9d40-b5882ef794f0	2026-09-16	2026-09-20	$600 Per Gig	contract	live	email		hybrid	"experienced non-union Stage Manager"; "excellent time-management skills"
JM-ARVADA-arvada-arts-stage-manager	stage-manager	SM	Stage Manager - Theater for Young Audiences (Local Non-Equity)	Arvada Center for the Arts & Humanities	Arvada, CO	ARVADA	https://arvadacenter.org/about-us/careers	2026-09-16	2026-09-20	$25.00/hour for 30-40 hours per week	contract	live	email			"2-3 years or more of relevant experience in a performing arts"; "1 year of experience in the field with a Bachelor's Degree in Technical Theatre or production a plus"
JM-OSJ-yale-opera-assistant-stage	stage-manager	SM	Assistant Stage Manager	Yale Opera	New Haven, CT	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=20748	2026-08-21	2026-09-20	$2,000 flat fee	contract	live	email			"Previous opera experience is preferred"; "available for tech and all performances"
JM-OSJ-north-country-haunt-technicians	stage-manager	SM	Haunt Technicians / Stage Managers for GHOST LIGHT	North Country Center for the Arts at Jean's Playhouse	Lincoln, NH	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72561	2026-08-21	2026-09-20	$1,600 flat fee	contract	live	email			"four-week contract this October"
JM-GOV-city-lakeville-stage-manager	stage-manager	SM	Stage Manager	City of Lakeville / Lakeville Area Arts Center	Lakeville, MN	GOV	https://www.governmentjobs.com/careers/lakevillemn/jobs/newprint/5452627	2026-08-19	2026-09-20	$11.46 - $13.67 Hourly	contract	live	direct		immediate	"High school diploma or G.E.D."; "Proven work experience in community theatre, as a Props Manager, Stage manager, or community theatre related roles"
