id	role_id	lane	title	org	location	site	url	posted	first_seen	salary	level	status	friction	also_lanes	accessibility	requirements
JM-SL-bgonstage-td	technical-director	TD	Technical Director	Bowling Green OnStage	Bowling Green, KY	SL	https://stagelync.com/pro/jobs-and-auditions/p-technical-director58	2026-08-05	2026-09-18		mid	live	gated			
JM-SL-saintjohn-tdfm	technical-director	TD	Technical Director & Facilities Manager	Saint John Theatre Company	Saint John, NB	SL	https://stagelync.com/pro/jobs-and-auditions/p-technical-director-facilities-manager	2026-08-16	2026-09-18	$44,000-$50,000 plus benefits	mid	live	gated			
JM-SL-cksd-pmtd	technical-director	TD	Production Manager / Technical Director	Central Kitsap School District	Silverdale, WA	SL	https://stagelync.com/pro/jobs-and-auditions/p-production-managertechnical-director	2026-07-14	2026-09-18	$110,954 - $124,267	mid	live	gated	production-manager		
JM-SL-walnut-atd	technical-director	TD	Assistant Technical Director	Walnut Street Theatre	Philadelphia, PA	SL	https://stagelync.com/pro/jobs-and-auditions/p-assistant-technical-director53	2026-08-19	2026-09-18		associate	live	gated			
JM-SL-northern-atd	technical-director	TD	Assistant Technical Director	Northern Stage	White River Junction, VT	SL	https://stagelync.com/pro/jobs-and-auditions/p-assistant-technical-director-sought-for-regional-theater-season	2026-04-18	2026-09-18		associate	live	gated			
JM-SL-uwp-atd	technical-director	TD	Assistant Technical Director and Performance Services Event Manager	University of Wisconsin-Platteville	Platteville, WI	SL	https://stagelync.com/pro/jobs-and-auditions/p-assistant-technical-director-needed-for-university-arts-center	2026-04-23	2026-09-18		associate	live	gated			
JM-SL-public-atd	technical-director	TD	Assistant Technical Director	The Public Theater	New York, NY	SL	https://stagelync.com/pro/jobs-and-auditions/p-assistant-technical-director61	2026-01-03	2026-09-18		associate	live	gated			
JM-SL-orlando-scenery-td	technical-director	TD	Director of Scenery (Technical Director)	Orlando Family Stage	Orlando, FL	SL	https://stagelync.com/pro/jobs-and-auditions/p-director-of-scenery-technical-director	2025-08-25	2026-09-18		senior	live	gated			
JM-SL-orlando-atd	technical-director	TD	Associate Technical Director	Org unresolved (board body does not name Orlando Family Stage; flagged 2026-09-20)	Phoenix, AZ	SL	https://stagelync.com/pro/jobs-and-auditions/p-associate-technical-director94	2025-11-13	2026-09-18		associate	live	gated			
JM-SL-binghamton-atd	technical-director	TD	Scene Artist / Assistant Technical Director	Binghamton University	Binghamton, NY	SL	https://stagelync.com/pro/jobs-and-auditions/p-scene-artistasst-technical-director	2026-08-16	2026-09-18		associate	live	gated		home	
JM-SL-glimmerglass-atdr	technical-director	TD	Assistant Technical Director of Rigging	The Glimmerglass Festival	Cooperstown, NY	SL	https://stagelync.com/pro/jobs-and-auditions/p-assistant-technical-director-of-rigging-job72	2025-10-11	2026-09-18		associate	live	gated			
JM-SL-jctc-ttm	technical-director	TD	Technical Theater Manager	Jersey City Theatre Center	Jersey City, NJ	SL	https://stagelync.com/pro/jobs-and-auditions/p-technical-theater-manager	2026-01-07	2026-09-18		mid	live	gated			
JM-PRG-prg-spm	technical-director	TD	Scenic Project Manager	Production Resource Group (PRG)	Las Vegas, NV	PRG	https://careers-prg.icims.com/jobs/5972/scenic-project-manager/job	2026-09-15	2026-09-20	$85,000 - $95,000	mid	live	direct			"5+ years of experience working in the entertainment or live events industry"; "Working knowledge of scenic fabrication, scenic automation, engineering, lighting, audio, video, rigging, labor coordination, and live event production workflows"; "Technical education and/or training in scenic fabrication, live event production, or related disciplines preferred"
JM-SHED-shed-fm	technical-director	TD	Facilities Manager	The Shed	New York, NY	SHED	https://job-boards.greenhouse.io/shednycinc/jobs/5384765008		2026-09-20	$95k - $105k	senior	live	gated		immediate	"Minimum five years of experience in a facility management supervisory role"; "experience working in NYC commercial buildings, arts, cultural, and entertainment venues is strongly preferred"
JM-OSJ-cornish-td	technical-director	TD	Technical Director / Shop Supervisor	Seattle University / Cornish College of the Arts	Seattle, WA	OSJ	https://seattleu.wd108.myworkdayjobs.com/en-US/SeattleUJobs/job/Cornish-Playhouse/Technical-Director-Shop-Supervisor_JR100215-1	2026-08-25	2026-09-20	$56,000 - $61,000 annually	senior	live	direct			"Minimum of 5 years of related progressive experience"; "Proficient in AutoCAD, VectorWorks, creating CNC drawings and programming, as well as the Microsoft Office Suite"; "Expertise in welding, rigging, and carpentry for theatrical scenery"
JM-PB-jmu-td	technical-director	TD	Technical Director - School of Theatre and Dance	James Madison University	Harrisonburg, VA	PB	https://playbill.com/job/technical-director-school-of-theatre-and-dance/de1bf827-afeb-4eb0-a59c-9584bb787ead	2026-09-18	2026-09-20	$55,000.00 - $63,000.00 per year	mid	live	direct			"MFA in Technical Direction, Theatre Production, or a related field, or a bachelor's degree with substantial professional technical direction experience"; "drafting software"; "budgeting and scheduling"; "carpentry, welding, rigging, scenic painting, and properties"
JM-CITT-saintjohn-tdfm	technical-director	TD	Technical Director & Facilities Manager	Saint John Theatre Company	Saint John, New Brunswick, Canada	CITT	https://www.citt.org/cgi/page.cgi/citt_news.html/Job_Board/Technical_Director_Facilities_Manager_-_Saint_John_Theatre_Company	2026-08-06	2026-09-20	$44,000-50,000	mid	live	direct		immediate	"Knowledge and experience with Technical Direction for live performances"; "Proficiency in CAD/Vectorworks"; "Hands-on experience operating and troubleshooting core technical disciplines for live events: audio, lighting, video, staging, and basic rigging"
JM-OSJ-bcs-td	technical-director	TD	Technical Director	Baltimore Center Stage	Baltimore, MD	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=71903	2026-04-30	2026-09-20	$75,000 annually	senior	live	email			"drafting"; "budgeting"; "managing crews"; "maintenance of shop and theater facilities"
JM-PB-joshuawarner-pm	technical-director	TD	Production Manager - Scenic Fabrication & Live Events	Joshua Warner Studios	Jamaica, Queens, NY	PB	https://playbill.com/job/production-manager-scenic-fabrication-live-events/30cf76f6-0fd5-4c9a-ba48-d0e04d9f7925	2026-09-11	2026-09-20	$37.00 - $40.00 per hour	mid	live	email	production-manager		"Professional experience in scenic fabrication, technical direction, production management, event fabrication, or a closely related field"; "Ability to interpret design drawings and technical drawings"; "Demonstrated experience managing multiple projects, crews, vendors, schedules, and budgets simultaneously"
JM-PB-culturelab-td	technical-director	TD	Technical Director	Culture Lab LIC	Long Island City, NY	PB	https://playbill.com/job/technical-director/f925567a-e70e-4044-9a54-768cd4068a11	2026-09-01	2026-09-20	$3,500.00 per gig	contract	live	direct			"experienced and collaborative Technical Director"; "mounted safely, efficiently"
JM-GOV-americus-td	technical-director	TD	Theater Technical Director	City of Americus / Rylander Theater	Americus, GA	GOV	https://www.governmentjobs.com/careers/americusga/jobs/newprint/5453662	2026-08-19	2026-09-20	$21.53 - $29.07 Hourly; $44,792.07 - $60,469.29 Annually	mid	live	direct		immediate	"High School Diploma or GED"; "two years of experience in the areas of theater lighting, sound, rigging, and miscellaneous production practices"
JM-ECN-gulfshore-tpm	technical-director	TD	Technical Production Manager	Gulfshore Playhouse	Naples, FL	ECN	https://www.entertainmentcareers.net/gulfshore-playhouse/technical-production-manager/job/484561/		2026-09-20		mid	live	gated			
JM-SL-disney-mtp	technical-director	TD	Manager, Technical Production	Disney Theatrical Productions	New York, NY	SL	https://stagelync.com/pro/jobs-and-auditions/p-technical-production-manager-wanted-for-broadway-and-international-touring-musicals26	2026-09-08	2026-09-20		mid	live	gated			
JM-SL-interlochen-td	technical-director	TD	Theater Technical Director (Year-Round)	Interlochen Center for the Arts	Interlochen, MI	SL	https://stagelync.com/pro/jobs-and-auditions/p-theater-technical-director-role	2026-09-18	2026-09-20		senior	live	gated			
JM-SL-redmountain-pmtd	technical-director	TD	Production Manager / Technical Director	Red Mountain Theatre	Birmingham, AL	SL	https://stagelync.com/pro/jobs-and-auditions/p-production-managertechnical-director-role	2026-09-13	2026-09-20		mid	live	gated	production-manager		"managing the scenic, props, and paint budget, schedules/deadlines, daily technical operations of the theatre"; "scenic and paint construction, installation, and maintenance"
JM-SL-knoxville-td	technical-director	TD	Production/Design/Technical Director (TD)	Knoxville Children's Theatre	Knoxville, TN	SL	https://stagelync.com/pro/jobs-and-auditions/p-designproductiontech-director	2026-09-16	2026-09-20		mid	live	gated			"full-time"; "manage all areas of design"; "annual 10-show season"
JM-SL-flatrock-atd	technical-director	TD	Assistant Technical Director	Flat Rock Playhouse	Flat Rock, NC	SL	https://stagelync.com/pro/jobs-and-auditions/p-assistant-technical-director-for-regional-theatre-scenery-construction-and-shop-management	2026-09-03	2026-09-20		associate	live	gated			
JM-SL-strongbox-pfm	technical-director	TD	Production & Facilities Manager	Strongbox Theater	East Rockaway, NY	SL	https://stagelync.com/pro/jobs-and-auditions/p-production-facilities-manager	2026-09-10	2026-09-20		mid	live	gated			
JM-SL-portland-td	technical-director	TD	Technical Director - Theatre Production	Org not exposed publicly (StageLync gated)	Portland, ME	SL	https://stagelync.com/pro/jobs-and-auditions/p-technical-director-theatre-production	2026-09-18	2026-09-20		mid	live	gated			
JM-SL-london-stpm	technical-director	TD	Show Technical & Production Manager	Org not exposed publicly (StageLync gated)	London, UK	SL	https://stagelync.com/pro/jobs-and-auditions/p-show-technical-production-manager58	2026-09-19	2026-09-20		mid	live	gated			
JM-OSJ-riverside-theatre-assistant-technical-director	technical-director	TD	Assistant Technical Director	Riverside Theatre	Vero Beach, FL	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72642	2026-09-04	2026-09-24	$47,000 per year annually	associate	live	email	production-manager		"Working knowledge of Autocad"
JM-BWW-henegar-technical-director-lighting-focus	technical-director	TD	Technical Director with Lighting Focus (Proficient in GrandMa2)	The Henegar Center for the Arts	Melbourne, FL	BWW	https://www.broadwayworld.com/job/technical-director-with-lighting-focus-proficient-in-grandma2-10676	2026-09-07	2026-09-24	$45,000-$65,000	mid	live	email	production-manager	immediate	"proficient in GrandMA2"
JM-PB-tracery-associate-technical-director	technical-director	TD	Associate Technical Director	Tracery	South Orange, NJ	PB	https://playbill.com/job/associate-technical-director/52ce763e-1163-46b1-ad69-13aad6769224	2026-09-22	2026-09-24	$65,000.00 – $85,000.00 per year	associate	live	email	drafting-design	remote	"2-5 years of experience in event production management, corporate technical direction, theatrical production, or similarly related fields"; "Working knowledge of recent versions of Vectorworks (2024-current)"; "Availability to travel up to 1-2 days per week / 8-9 days per month"
JM-PB-stamford-all-school-musical-technical-director	technical-director	TD	Technical Director for Afterschool Theater Program (Sept-December 2026)	Stamford All-School Musical	Stamford, CT	PB	https://playbill.com/job/technical-director-for-afterschool-theater-program-sept-december-2026/0d2a5a98-9faa-4a0c-993a-d48a660d6299	2026-09-24	2026-09-24	$25.00 – $30.00 per hour	contract	live	email			"Experience working with elementary/middle/high school students"
JM-PB-motor-company-technical-director	technical-director	TD	Technical Director needed for show in alternative space	The Motor Company NYC, Inc.	Jackson Heights, NY	PB	https://playbill.com/job/technical-director-needed-for-show-in-alternative-space/aec3a11f-ceeb-4d78-af29-939a13a45521	2026-09-23	2026-09-24	$1,000 Per Gig	contract	live	email			"familiarity with and enthusiasm for this kind of work"
JM-LCTJ-collaboraction-mudlife-technical-director	technical-director	TD	MUDLIFE – Technical Director	Collaboraction Theatre Co	Chicago, IL	LCTJ	https://jobs.leagueofchicagotheatres.org/job/collaboraction-theatre-co-chicago-contract-mudlife-technical-director/	2026-09-23	2026-09-24	$19.25/hour	contract	live	email			
JM-LCTJ-northlight-theatre-technical-director	technical-director	TD	Technical Director	Northlight Theatre	Evanston/Skokie, IL	CS	https://www.northlight.org/opportunities	2026-09-22	2026-09-24	$53,000-$57,000	mid	live	email	production-manager		"Must be an able carpenter/welder with excellent management, supervisory, and communication skills"; "Valid driver’s license, able to drive 25’ truck"
JM-CS-roosevelt-university-assistant-technical-director	technical-director	TD	Assistant Technical Director	Roosevelt University	Chicago, IL	CS	https://jobs.roosevelt.edu/postings/8847	2026-08-03	2026-09-24	$25/hour	associate	live	direct		immediate	"High school diploma or GED"; "Experienced in Vectorworks drafting software"; "Experience with other drafting software, such as AutoCAD or SketchUp"
JM-ICM-prg-project-manager-technical-director	technical-director	TD	Project Manager/Technical Director	PRG Scenic	New Windsor, NY	ICM	https://careers-prg.icims.com/jobs/5932/project-manager-technical-director/job	2026-07-20	2026-09-24	$80,000-100,000/annually	mid	live	direct	production-manager		"Minimum of 5 years of experience in Scenic or Automation Project Management"; "OSHA 30 card preferred"; "Advanced knowledge of Microsoft Office Suite, Salesforce, and asset management system"
JM-PAY-zach-theater-technical-director	technical-director	TD	Technical Director (Theater)	Zach Theater	Austin, TX	PAY	https://recruiting.paylocity.com/recruiting/jobs/Details/4348801/Zach-Theater/Technical-Director-Theater		2026-09-24	$67,000-80,000/year	senior	live	direct	production-manager		"Ability to produce construction drawings, from concept to shop floor, using both 2D and 3D AutoCAD drafting techniques"; "6+ years of scene shop leadership (preferred)"
JM-CS-colgate-university-assistant-technical-director	technical-director	TD	Assistant Technical Director, University Theater	Colgate University	Hamilton, NY	CS	https://careers.colgate.edu/postings/6973	2026-06-17	2026-09-24	$22.50-$27.75	associate	live	direct		immediate	"Bachelor’s Degree in Theater or a related field"
JM-SJ-river-city-community-theatre-technical-director	technical-director	TD	Technical Director	River City Community Theatre	Cedar Rapids, IA	SJ	https://stagejobsy.com/jobs/rivercity/technical-director		2026-09-24	$18–$24 per hour	mid	live	direct			"2+ years technical direction experience"; "Ability to work with volunteer crews"; "Basic knowledge of lighting and sound systems"
JM-SJ-firework-productions-technical-director	technical-director	TD	Technical Director	Firework Productions	Los Angeles, CA	SJ	https://stagejobsy.com/jobs/firework/technical-director		2026-09-24	$90,000–$120,000 per year	senior	live	direct	production-manager		"10+ years in live event production"; "Engineering or technical theatre degree preferred"; "AutoCAD/Vectorworks proficiency"
