id	role_id	lane	title	org	location	site	url	posted	first_seen	salary	level	status	friction	also_lanes	accessibility	requirements
JM-OSJ-stg-he	electrician	ME	Head Electrician - 5th Avenue Theatre	Seattle Theatre Group	Seattle, WA	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72454	2026-08-03	2026-08-04	$45.11/hr	mid	live	email			
JM-PB-pnb-he	electrician	ME	Head Electrician	Pacific Northwest Ballet	Seattle, WA	PB	https://playbill.com/job/head-electrician/48e5f4f5-434f-4b52-a9f8-f3819e54c62f	2026-07-14	2026-08-06	$44.80/hr per CBA (IATSE 15)	mid	gone	email			
JM-PB-tada-he	electrician	ME	Head Electrician	TADA! Youth Theater	New York, NY	PB	https://playbill.com/job/head-electrician/e184b871-f5ac-4ae0-b261-fb3673fcbcaf	2026-06-18	2026-08-06		mid	gone	direct			
JM-PB-vvf-ldhe	electrician	ME	Lighting Designer and Head Electrician	Vail Valley Foundation	Beaver Creek, CO	PB	https://playbill.com/job/lighting-designer-and-head-electrician/80b9701a-39a2-4404-b641-d3932ed53f33	2026-06-04	2026-08-06		mid	live	direct			
JM-PB-northern-ale	electrician	ME	Assistant Lead Electrician	Northern Stage	White River Junction, VT	PB	https://playbill.com/job/assistant-lead-electrician/52ebbd24-5e78-45c9-912d-e1261abb5260	2026-07-17	2026-08-06		associate	live	email			
JM-PB-ogunquit-ses2	electrician	ME	Scenic Electrics Supervisor	Ogunquit Playhouse	Ogunquit, ME	PB	https://playbill.com/job/scenic-electrics-supervisor/02be3171-10be-49f0-81e4-b5f1f55f1eae	2026-07-27	2026-08-06		mid	live	email			
JM-PB-ogunquit-set	electrician	ME	Scenic Electrics Technician	Ogunquit Playhouse	Ogunquit, ME	PB	https://playbill.com/job/scenic-electrics-technician/ec40753b-69db-4e43-8617-ab48bcf816c9	2026-08-04	2026-08-06	$22/hr	contract	live	email			
JM-PB-ogunquit-deck	electrician	ME	Deck Electrician	Ogunquit Playhouse	Ogunquit, ME	PB	https://playbill.com/job/deck-electrician/a9621428-a8c6-4da4-aa18-3a7fe5c74476	2026-07-10	2026-08-06		contract	live	email			
JM-OSJ-iwu-pe	electrician	ME	Production Electrician	Illinois Wesleyan University	Bloomington, IL	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72467	2026-08-05	2026-08-06	$22.72/hr	mid	live	email		immediate	
JM-OSJ-frost-mlp	electrician	ME	GrandMA Programmers	Frost Productions (NY)	New York, NY	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=41174	2026-08-05	2026-08-06	$40-65/hr	contract	gone	email			
JM-OSJ-mtw-se	electrician	ME	Summer Production Positions - Set Electrician	Music Theatre Wichita	Wichita, KS	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=71345	2026-08-04	2026-08-06	$500-750/wk	contract	live	email			
JM-OSJ-rrd-da	electrician	ME	Design Associate (Assistant Lighting Designer)	Studio RRD Inc.	New York, NY	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72446	2026-07-31	2026-08-06	$40-65/hr	contract	live	email			
JM-PB-yale-pe	electrician	ME	Production Electrician	Yale Schwarzman Center	New Haven, CT	PB	https://playbill.com/job/production-electrician/d525e596-5e0a-4279-81c9-e6cb465b99ea	2026-08-11	2026-09-01	$31.83/hr (UNION Local 34)	mid	live	direct			
JM-BWW-asolo-ame	electrician	ME	Assistant Master Electrician	Asolo Repertory Theatre	Sarasota, FL	BWW	https://www.broadwayworld.com/job/assistant-master-electrician-10664	2026-09-03	2026-09-09	$23-24.50/hr + OT	mid	live	email			
JM-SL-ptc-me	electrician	ME	Master Electrician	Pioneer Theatre Company	Salt Lake City, UT	SL	https://stagelync.com/pro/jobs-and-auditions/p-master-electrician-backstage-job	2026-06-12	2026-09-09		mid	live	gated			
JM-OSJ-stanford-plt	electrician	ME	Production Lead Technician (75% FTE)	Stanford University	Stanford, CA	OSJ	https://careersearch.stanford.edu/jobs/production-lead-technician-75-fte-19544	2026-08-15	2026-09-09	$42/hr	mid	live	direct	technical-director		
JM-GEVA-geva-overhire	electrician	ME	Production Overhire - Electricians + Audio Technicians (show-by-show, rolling)	Geva Theatre	Rochester, NY	GEVA	https://gevatheatre.org/careers-casting/	2026-09-10	2026-09-10	$16.50/hr	contract	live	direct	audio-sound	home|immediate	"Some experience in the area applied for"
JM-OSJ-phoenix-he	electrician	ME	Head Electrician - Staff Position	The Phoenix Theatre Company	Phoenix, AZ	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72670	2026-09-11	2026-09-18	$40,000-$45,000 annually	senior	live	email			
JM-OSJ-goodspeed-ls	electrician	ME	Lighting Supervisor	Goodspeed Musicals	East Haddam, CT	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72587	2026-08-26	2026-09-18	$51,000 to $58,000 annually, insurance benefits, FSA, paid time off, and holidays provided	senior	live	email		immediate	"Minimum 5-7 years experience in theatrical lighting"; "Knowledge of Lightwright and Vectorworks software"; "Experience Programming ETC Eos Family Lighting Consoles"; "Working knowledge of MSC, OSC, ArtNet, and IP based networks"
JM-OSJ-ogunquit-spot	electrician	ME	Spot Op/Electrician	Ogunquit Playhouse	Ogunquit, ME	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72655	2026-09-09	2026-09-18	$20/hr plus O/T and housing included	contract	live	email			"Prior theatrical electrician experience required"
JM-USITT-huntington-lps	electrician	ME	Lighting and Projections Supervisor	The Huntington	Boston, MA	USITT	https://www.usitt.org/industry-resources/jobs	2026-09-11	2026-09-18	$73,000-$76,000	senior	live	direct			"B.A./B.S. in Lighting Design, Technical Production, or equivalent professional experience"; "ETC equipment"; "DMX controlled equipment"; "Watchout"; "Vectorworks"; "Lightwright"
JM-PB-signature-ls	electrician	ME	Lighting Supervisor	Signature Theatre	Arlington, VA	PB	https://playbill.com/job/lighting-supervisor/f91bdca2-5608-471c-bfcb-c6ff36633b42	2026-08-27	2026-09-18	$50,000.00 - $75,000.00 per year	senior	live	email			
JM-PB-baystreet-lts	electrician	ME	Lighting & Technical Supervisor	Bay Street Theater	Sag Harbor, NY	PB	https://playbill.com/job/lighting-technical-supervisor-bay-street-theater/52966868-b20f-4c8d-a4c3-e00911fe7644	2026-09-02	2026-09-18	$1,275.00 per week	senior	live	email			
JM-PB-bam-he	electrician	ME	Head Electrician - Harvey Theater	Brooklyn Academy of Music	Brooklyn, NY	PB	https://playbill.com/job/head-electrician-harvey-theater/d00a67f9-2d32-4899-ae71-f86efa8aeb48	2026-09-03	2026-09-18	$56.08 per hour	senior	live	direct			
JM-PB-bac-ls	electrician	ME	Lighting Supervisor, Part-Time	Baryshnikov Arts Center	New York, NY	PB	https://playbill.com/job/lighting-supervisor-part-time/edef7693-1676-4258-9711-92db554f65e7	2026-09-01	2026-09-18	$40.00 - $42.00 per hour	mid	live	email			
JM-PB-iu-ls	electrician	ME	Lighting Specialist	Indiana University Jacobs School of Music	Bloomington, IN	PB	https://playbill.com/job/lighting-specialist/397bea73-f629-4c34-80eb-57e4711f96d3	2026-07-23	2026-09-18	$60,000.00 per year	senior	live	direct			
JM-PB-jamesjamesy-he	electrician	ME	Touring Head Electrician	James and Jamesy Productions Inc.	Eastern US tour	PB	https://playbill.com/job/touring-head-electrician/c4a51626-2b40-4ec1-b4d8-52a788c571e9	2026-08-06	2026-09-18	$1,900.00 per week	senior	live	email			
JM-PB-mystic-assistant-lights	electrician	ME	Assistant Lights - Mystic Pizza	Big League Productions	National tour (tech Elmira, NY)	PB	https://playbill.com/job/seeking-assistant-lights-mystic-pizza/455f033e-5681-4bf1-b435-ca06e8347344	2026-08-03	2026-09-18	$900.00 per week	contract	live	email			
JM-PB-btg-house-electrician	electrician	ME	House Electrician	Berkshire Theatre Group	Pittsfield, MA	PB	https://playbill.com/job/house-electrician/5f1a44bf-02ad-457a-bdfd-ebaac74ed947	2026-08-26	2026-09-18	$750.00 - $800.00 per week	mid	live	email			"General soldering and electrical repair experience"; "Ability to lift and carry up to 50 pounds"; "Ability to safely work from personnel lifts, ladders, and elevated positions"; "Experience with ETC Eos Show Control protocols (OSC, MIDI)"
JM-MTC-mtc-light-board	electrician	ME	Light Board Operator/Programmer - Basic Crew	Manhattan Theatre Club	New York, NY	MTC	https://www.manhattantheatreclub.com/who-we-are/jobs/	2026-09-18	2026-09-18	$34.19/hour as of August 24, 2026	associate	live	email			
JM-OSJ-huntington-lighting-projections	electrician	ME	Lighting and Projections Supervisor	The Huntington	Boston, MA	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72615	2026-09-01	2026-09-20	73000-77000	senior	live	email			"B.A./B.S. in Lighting Design, Technical Production, or equivalent professional experience"; "ETC equipment"; "DMX controlled equipment"; "Watchout"; "Vectorworks"; "Lightwright"
JM-OSJ-cincinnati-shakespeare-lighting-sound	electrician	ME	Lighting + Sound Supervisor	Cincinnati Shakespeare Company	Cincinnati, OH	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72539	2026-08-18	2026-09-20	$50,000 annually	mid	live	email	audio-sound		"3 years previous experience in electrics, sound, video and scenic carpentry"; "Qlab"; "Dante"; "Symmetrix"; "Lightwright"; "ETC Lighting consoles"; "Yamaha Sound consoles"; "Vectorworks"; "OSHA safety standards"
JM-OSJ-berkshire-group-house-electrician	electrician	ME	House Electrician (re-post of jobID 72400 - flagged 2026-09-20)	Berkshire Theatre Group	Pittsfield, MA	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72710	2026-09-17	2026-09-20	$750/Week (90 day period)/ $40,000 (Full-Time)	mid	live	email			"Previous experience as a Head Electrician, House Electrician, Lighting Supervisor, or equivalent professional position"; "ETC Eos"; "ETC Ion"; "Vectorworks"; "Lightwright 6"; "DMX"; "electrical theory"
JM-OSJ-henegar-arts-lighting-designertechnical	electrician	ME	Lighting Designer/Technical Director	The Henegar Center for the Arts	Melbourne, FL	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72611	2026-09-01	2026-09-20	$45,000-$65,000 annually	mid	live	email	technical-director		"Proficient in GrandMa2"
JM-OSJ-northern-stage-assistant-lead	electrician	ME	Assistant Lead Electrician	Northern Stage	White River Junction, VT	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72665	2026-09-11	2026-09-20	$900/week, paid bi-weekly	mid	live	email			"Two or more years of experience in professional theatrical lighting"; "ETC Ion"; "Lightwright"; "Vectorworks"; "Isadora"; "Millumin"; "QLab"; "AutoCAD"; "OSHA regulations and fire codes"
JM-OSJ-yale-schwarzman-production-electrician	electrician	ME	Production Electrician	Yale Schwarzman Center	New Haven, CT	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72547	2026-08-19	2026-09-20	31.83 per hour	mid	live	direct			"Six years of related work experience and high school level education, or four years plus an Associate degree, or Bachelor degree equivalent"; "Advance skills of ETC"; "Vectorworks"
JM-OSJ-ogunquit-playhouse-deck-electrician	electrician	ME	Deck Electrician	Ogunquit Playhouse	Ogunquit, ME	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72325		2026-09-20	$21/hr plus O/T and housing included	contract	live	email		immediate	"Stage crew experience required"
JM-GEVA-geva-run-crew	electrician	ME	Run Crew - Light Board Operator	Geva Theatre	Rochester, NY	GEVA	https://gevatheatre.org/careers-casting/	2026-09-20	2026-09-20	$16.50 per hour	contract	live	direct	audio-sound	home	"Demonstrated skill in area applying for"; "at least some experience in live professional theatre"
JM-UKTHEATRE-opera-north-seasonal-production	electrician	ME	Seasonal Production Electrician	Opera North	Leeds and UK tour	UKTHEATRE	https://uktheatre.org/jobs/	2026-09-20	2026-09-20	Weekly paid: £650	contract	live	direct			"Safety standards for performance-related lighting, sound and AV equipment"
JM-NJTA-rider-lighting-director	electrician	ME	Lighting Director, Theaters	Rider University	Lawrenceville, NJ	NJTA	https://njtheatrealliance.org/job-board/		2026-09-20		mid	live	direct			
JM-PB-flynn-head-electrician	electrician	ME	Head Electrician	Flynn Center for the Performing Arts	Burlington, VT	PB	https://playbill.com/job/head-electrician/0a8af3a1-97e9-4599-ae7d-3fd1e0659c9c	2026-09-09	2026-09-24	$30.69 – $30.69 per hour	senior	live	direct			"Managerial Experience (Required)"; "At least 5-7 years' experience working as a Theatre Electrician"; "Extensive knowledge of the operation and programming of electronic dimming and control systems, especially ETC dimming and controls (Sensor dimmers, ETC consoles)"; "Journeyperson Member of IATSE 919, or must apply for membership upon hiring"; "Knowledge of OSHA Guidelines preferred"
JM-SL-operation-mincemeat-head-electrician	electrician	ME	Head Electrician — Operation Mincemeat national tour	Aurora Productions / TT Partners	United States / New York City origin	SL	https://stagelync.com/pro/jobs-and-auditions/p-head-electrician-wanted-for-national-musical-tour	2026-09-24	2026-09-24		senior	live	gated			
JM-SL-titusville-playhouse-master-electrician	electrician	ME	Master Electrician	Titusville Playhouse	Titusville, FL	SL	https://stagelync.com/pro/jobs-and-auditions/p-now-hiring-master-electrician-in-florida-full-time-theatre-job	2026-09-23	2026-09-24		senior	live	gated			
JM-SL-barrington-stage-head-electrician-board-operator	electrician	ME	Head Electrician and Board Operator	Barrington Stage Company	Pittsfield, MA	SL	https://stagelync.com/pro/jobs-and-auditions/p-head-electrician-and-board-operator-for-professional-studio-theatre	2026-09-21	2026-09-24		senior	live	gated			
JM-IND-blue-man-group-assistant-lighting-technician	electrician	ME	Assistant Lighting Technician — 2026 A New Holiday Surprise Tour	Blue Man Group / Cirque du Soleil	North American tour	IND	https://www.indeed.com/viewjob?jk=b835e782d6f65441	2026-09-24	2026-09-24		associate	live	gated			"Minimum 2–3 years of experience in theatrical or live event lighting"; "Familiarity with GrandMA lighting consoles required"; "Experience with rigging, truss systems, and safe work practices at height"; "Experience troubleshooting DMX and network-based control systems"
JM-CS-unc-arts-production-specialist	electrician	ME	Arts Production Specialist (electrics option)	University of North Carolina at Chapel Hill / PlayMakers	Chapel Hill, NC	CS	https://unc.peopleadmin.com/postings/325099	2026-09-08	2026-09-24	$20.00 - $25.00 per hour	associate	live	direct	audio-sound		"Graduation from a four-year college or university with a degree preferably in the Theatre Arts, and some experience that provides the employee with the functional work experiences needed to perform the work; or an equivalent combination of training and experience"; "Experience in professional theatrical technical production"; "Proficiency with theatrical production equipment"; "Experience working in an academic environment"
JM-CS-rhino-stage-crew-rochester	electrician	ME	Stage Crew Rochester (skilled electricians / lighting technicians)	Rhino Staging LLC	Rochester, NY	CS	https://recruiting.paylocity.com/recruiting/jobs/Details/4289479/Rhino/Stage-Crew-Rochester	2026-08-07	2026-09-24	$30 - $35 / Hourly	contract	live	direct	audio-sound	home|immediate	"Applicants with previous industry experience and flexible availability are preferred"
JM-CS-iatse-local-25-stagehand	electrician	ME	Stagehand (sound and lighting systems)	IATSE Local 25	Rochester-area venues	CS	https://www.iatse25.com/join-our-team		2026-09-24	$20- $25 per hour	contract	live			home|immediate	"Job Types: Part-time, Contract"; "Set up and operate various sound and lighting systems"
JM-CS-syracuse-stage-electrician-board-op	electrician	ME	Electrician / Board Op	Syracuse Stage	Syracuse, NY	CS	https://bandana.com/jobs/353e04e0-18e2-4852-aa3b-06a5db6082cd		2026-09-24	$16.00 - $16.50/hr	contract	live			home	"Associate’s degree in Technical Theatre, Live Entertainment Production, Electrical Trade, or related field (Bachelor’s preferred); or equivalent experience/training"; "Prior backstage or technical theatre production experience"; "Resume"; "Cover Letter"; "Three Professional References"; "Portfolio (recommended for Production roles)"
JM-OSJ-argyle-theatre-master-electrician-mary-poppins	electrician	ME	Master Electrician — Mary Poppins	Argyle Theatre	Babylon, NY	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72719	2026-09-20	2026-09-24	$30/hr per hour	mid	live	email			"Candidates should have prior experience in electric work, basic stagecraft, or related technical theatre work"; "must be able to lift and move heavy materials"
JM-OSJ-argyle-theatre-electrician-mary-poppins	electrician	ME	Electrician — Mary Poppins	Argyle Theatre	Babylon, NY	OSJ	https://staging.offstagejobs.com/jobdetail.php?jobID=72720	2026-09-20	2026-09-24	$20-30/hr Based on Experience	associate	live	email			
